gene	pfam_family	is_singleton_family	pLI	pLI_missing	pLI_familyresid	pLI_familyresid_missing	LOEUF	LOEUF_missing	LOEUF_familyresid	LOEUF_familyresid_missing	mis_z	mis_z_missing	mis_z_familyresid	mis_z_familyresid_missing	paralog_count	paralog_count_missing	paralog_count_familyresid	paralog_count_familyresid_missing	tissue_specificity_tau	tissue_specificity_tau_missing	tissue_specificity_tau_familyresid	tissue_specificity_tau_familyresid_missing	log_abundance_ppm	log_abundance_ppm_missing	log_abundance_ppm_familyresid	log_abundance_ppm_familyresid_missing	PPI_degree	PPI_degree_missing	PPI_degree_familyresid	PPI_degree_familyresid_missing	HI_score	HI_score_missing	HI_score_familyresid	HI_score_familyresid_missing	TS_score	TS_score_missing	TS_score_familyresid	TS_score_familyresid_missing
ALMS1	PF15309	1	2.1295e-65	0	0.0	0	0.825	0	0.0	0	-1.692	0	0.0	0	3	0	0.0	0	0.6	0	0.0	0	-1.207608310501746	0	0.0	0	34	0	0.0	0		1		1	0	0	0.0	0
ALOX12B	PF00305	0	3.6631e-10	0	1.8315499999997498e-10	0	0.783	0	-0.12649999999999995	0	1.7673	0	0.83004	0	5	0	0.0	0	0.8	0	0.0	0	-0.7235381958267558	0	0.2528048962655499	0	40	0	2.0	0		1		1		1		1
ALOXE3	PF00305	0	5.0055e-23	0	-1.8315499999997498e-10	0	1.036	0	0.12650000000000006	0	0.10722	0	-0.8300400000000001	0	5	0	0.0	0	0.8	0	0.0	0	-1.2291479883578558	0	-0.25280489626555	0	36	0	-2.0	0		1		1		1		1
ALPK3		0	2.279e-26	0		1	0.874	0		1	-0.20306	0		1	9	0		1	0.6	0		1	-1.744727494896694	0		1		1		1		1		1		1		1
ALPL	PF00245	1	1.7059e-11	0	0.0	0	0.987	0	0.0	0	1.9112	0	0.0	0	3	0	0.0	0	0.6	0	0.0	0	0.5540043210119029	0	0.0	0	3	0	0.0	0		1		1		1		1
ALS2	PF25582	1	2.816e-17	0	0.0	0	0.649	0	0.0	0	2.9747	0	0.0	0	9	0	0.0	0	0.6	0	0.0	0	-0.8326826652518239	0	0.0	0	13	0	0.0	0		1		1	0	0	0.0	0
ALX1		0	0.00060691	0		1	0.838	0		1	0.2872	0		1	50	0		1	0.6	0		1	-1.0705810742857071	0		1	1	0		1		1		1		1		1
ALX3	PF00046	0	7.4098e-05	0	-0.4621878327913947	0	1.051	0	0.22478124999999993	0	-0.60958	0	-0.7448796875	0	50	0	17.352941176470587	0	0.6	0	-0.055882352941176494	0	-1.4685210829577449	0	-0.3003894171311354	0	17	0	11.0	0		1		1		1		1
ALX4	PF00046	0	3.2775e-05	0	-0.46222915579139473	0	0.902	0	0.07578125000000002	0	-0.26237	0	-0.3976696875	0	50	0	17.352941176470587	0	0.6	0	-0.055882352941176494	0	-1.3467874862246563	0	-0.17865582039804684	0	1	0	-5.0	0	3	0	0.4615384615384617	0	0	0	0.0	0
AMACR	PF02515	1	1.0248e-05	0	0.0	0	1.239	0	0.0	0	-0.14623	0	0.0	0	1	0	0.0	0	0.6	0	0.0	0	-0.040958607678906384	0	0.0	0	5	0	0.0	0		1		1		1		1
AMER1		0		1		1		1		1		1		1	2	0		1	0.6	0		1	-1.3665315444204134	0		1		1		1		1		1		1		1
AMN	PF14828	1	1.8277e-15	0	0.0	0	1.446	0	0.0	0	-2.732	0	0.0	0	3	0	0.0	0	0.7	0	0.0	0	-1.2365720064370627	0	0.0	0		1		1		1		1	0	0	0.0	0
AMPD2	PF19326	1	1.3901e-08	0	0.0	0	0.705	0	0.0	0	3.6393	0	0.0	0	2	0	0.0	0	0.6	0	0.0	0	1.3673745598741969	0	0.0	0	34	0	0.0	0		1		1		1		1
AMT	PF01571	1	0.00010023	0	0.0	0	0.805	0	0.0	0	1.0014	0	0.0	0	10	0	0.0	0	0.6	0	0.0	0	-0.4921441283041691	0	0.0	0		1		1		1		1		1		1
ANAPC1		0	1.0	0		1	0.273	0		1	5.2641	0		1	0	0		1	0.2	0		1	0.10414555055400815	0		1	21	0		1		1		1		1		1
ANGPTL3	PF00147	1	1.4168e-11	0	0.0	0	1.209	0	0.0	0	0.43204	0	0.0	0	25	0	0.0	0	0.8	0	0.0	0	0.3694014136966243	0	0.0	0	4	0	0.0	0		1		1		1		1
ANK2	PF00023	0	1.0	0	0.727206732346308	0	0.271	0	-0.4064545454545454	0	4.2752	0	1.8548565454545454	0	3	0	-1.4545454545454541	0	0.6	0	0.17272727272727278	0	0.4815859363676222	0	1.1814336340724434	0	14	0	-21.125	0	3	0	1.0	0	0	0	0.0	0
ANKH	PF07260	1	0.99706	0	0.0	0	0.463	0	0.0	0	3.5436	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	-0.3990271043132517	0	0.0	0	6	0	0.0	0	0	0	0.0	0	0	0	0.0	0
ANKRD17		0	1.0	0		1	0.118	0		1	7.0131	0		1	1	0		1	0.2	0		1	0.4363217001397333	0		1	45	0		1	3	0		1	0	0		1
ANO10	PF04547	1	3.7519e-26	0	0.0	0	1.24	0	0.0	0	1.0031	0	0.0	0	10	0	0.0	0	0.2	0	0.0	0	0.3265406685165618	0	0.0	0	2	0	0.0	0		1		1		1		1
ANTXR1		0	1.0	0		1	0.346	0		1	2.8739	0		1	2	0		1	0.6	0		1	0.03382569395331033	0		1	29	0		1		1		1		1		1
ANTXR2	PF05586	1	3.705e-09	0	0.0	0	0.981	0	0.0	0	-0.66076	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	-0.45717457304082015	0	0.0	0	4	0	0.0	0		1		1	0	0	0.0	0
AP1B1	PF01602	0	0.99357	0	0.3279592333333332	0	0.476	0	0.08300000000000002	0	3.2212	0	0.4680333333333331	0	4	0	0.0	0	0.2	0	-2.7755575615628914e-17	0	2.012841441135985	0	0.34647921148868677	0	51	0	18.0	0		1		1		1		1
AP1G1	PF01602	0	1.0	0	0.33438923333333326	0	0.113	0	-0.27999999999999997	0	3.005	0	0.2518333333333329	0	4	0	0.0	0	0.2	0	-2.7755575615628914e-17	0	1.6170108311990845	0	-0.04935139844821368	0	14	0	-19.0	0		1		1		1		1
AP1S2		0		1		1		1		1		1		1	6	0		1	0.8	0		1	0.3694014136966243	0		1	24	0		1	3	0		1	0	0		1
AP3B1	PF01602	0	0.0032623	0	-0.6623484666666667	0	0.59	0	0.197	0	2.0333	0	-0.7198666666666669	0	4	0	0.0	0	0.2	0	-2.7755575615628914e-17	0	1.3692344166068253	0	-0.29712781304047287	0	34	0	1.0	0		1		1		1		1
AP3B2		0	0.21689	0		1	0.52	0		1	2.3169	0		1	4	0		1	0.7	0		1	0.17926446433902535	0		1	9	0		1		1		1		1		1
AP4B1		0	8.6664e-10	0		1	0.777	0		1	0.49189	0		1	4	0		1	0.2	0		1	-0.6575773191777937	0		1	5	0		1		1		1	0	0		1
AP4E1		0	0.00043414	0		1	0.576	0		1	0.36717	0		1	4	0		1	0.2	0		1	-0.8446639625349383	0		1	9	0		1		1		1		1		1
AP4M1	PF00928	1	5.0074e-18	0	0.0	0	1.106	0	0.0	0	-0.18504	0	0.0	0	7	0	0.0	0	0.2	0	0.0	0	-0.6556077263148893	0	0.0	0	6	0	0.0	0		1		1		1		1
AP4S1		0	3.0245e-09	0		1	1.675	0		1	0.16915	0		1	6	0		1	0.2	0		1	-0.27164621797877153	0		1	5	0		1		1		1	0	0		1
APC	PF05972	1	1.0	0	0.0	0	0.321	0	0.0	0	0.7981	0	0.0	0	1	0	0.0	0	0.6	0	0.0	0	-0.4989407377822485	0	0.0	0	36	0	0.0	0	3	0	0.0	0	0	0	0.0	0
APC2	PF05956	1	3.6028e-11	0	0.0	0	0.961	0	0.0	0	-7.0603	0	0.0	0	57	0	0.0	0	0.8	0	0.0	0	-1.7695510786217261	0	0.0	0		1		1		1		1		1		1
APOA1	PF01442	1	5.3313e-07	0	0.0	0	1.168	0	0.0	0	0.30209	0	0.0	0	3	0	0.0	0	0.8	0	0.0	0	4.3164526479537795	0	0.0	0	16	0	0.0	0		1		1		1		1
APOB	PF12491	1	1.3512e-11	0	0.0	0	0.537	0	0.0	0	0.96416	0	0.0	0	0	0	0.0	0	0.7	0	0.0	0	2.437752147833853	0	0.0	0	20	0	0.0	0	3	0	0.0	0	0	0	0.0	0
APOC2	PF05355	1	0.074299	0	0.0	0	1.054	0	0.0	0	0.44841	0	0.0	0	0	0	0.0	0	0.8	0	0.0	0	4.2446234531587494	0	0.0	0	6	0	0.0	0		1		1		1		1
APRT	PF00156	0	4.7393e-11	0	0.0	0	1.789	0	0.0	0	-1.8254	0	0.0	0	0	0	-3.0	0	0.2	0	0.0	0	2.152291402784132	0	-0.09308354149621323	0	1	0	-0.5	0		1		1		1		1
APTX		0	2.0655e-07	0		1	0.973	0		1	0.27421	0		1	1	0		1	0.2	0		1	0.4655315569735497	0		1	7	0		1		1		1		1		1
AR	PF02166	1		1		1		1		1		1		1	31	0	0.0	0	0.6	0	0.0	0	0.16465021593429674	0	0.0	0		1		1	3	0	0.0	0	0	0	0.0	0
ARCN1		0	1.0	0		1	0.145	0		1	2.6523	0		1	0	0		1	0.2	0		1	1.857941288179487	0		1	5	0		1	3	0		1	0	0		1
ARFGEF1	PF20252	1	1.0	0	0.0	0	0.236	0	0.0	0	6.96	0	0.0	0	15	0	0.0	0	0.2	0	0.0	0	0.6513749439130433	0	0.0	0	33	0	0.0	0		1		1		1		1
ARFGEF2		0	1.0	0		1	0.391	0		1	4.368	0		1	15	0		1	0.6	0		1	0.30556631351530394	0		1	30	0		1		1		1	0	0		1
ARG1	PF00491	1	0.00023675	0	0.0	0	0.833	0	0.0	0	0.58597	0	0.0	0	14	0	0.0	0	0.8	0	0.0	0	0.9859202201235674	0	0.0	0	11	0	0.0	0		1		1		1		1
ARHGAP31		0	1.0	0		1	0.38	0		1	2.7098	0		1	3	0		1	0.2	0		1	-0.4596705252091263	0		1		1		1	0	0		1	0	0		1
ARHGAP35		0	1.0	0		1	0.204	0		1	5.7739	0		1	4	0		1	0.2	0		1	0.2650537885040147	0		1		1		1		1		1		1		1
ARHGDIA	PF02115	1	0.76779	0	0.0	0	0.606	0	0.0	0	0.71283	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	2.698970872924114	0	0.0	0		1		1		1		1		1		1
ARHGEF9		0		1		1		1		1		1		1	22	0		1	0.6	0		1	-0.9469215565165803	0		1		1		1	3	0		1	0	0		1
ARID1A	PF01388	0	1.0	0	0.33333333333333337	0	0.141	0	-0.2603333333333333	0	2.4598	0	1.0321266666666669	0	1	0	-4.5	0	0.2	0	-0.09999999999999998	0	0.8768526476013435	0	0.7536183448844604	0	13	0	-9.0	0	3	0	0.0	0	0	0	0.0	0
ARID1B	PF01388	0	1.0	0	0.33333333333333337	0	0.205	0	-0.19633333333333333	0	0.81072	0	-0.6169533333333331	0	1	0	-4.5	0	0.2	0	-0.09999999999999998	0	0.1821292140529984	0	0.05889491133611538	0	18	0	-4.0	0	3	0	0.0	0	0	0	0.0	0
ARID2		0	1.0	0		1	0.224	0		1	4.4902	0		1	0	0		1	0.2	0		1	0.013258665283516512	0		1	15	0		1	3	0		1	0	0		1
ARL2BP		0	0.008081	0		1	1.03	0		1	0.66749	0		1	0	0		1	0.2	0		1	0.7227161674884949	0		1	20	0		1		1		1		1		1
ARL6	PF00025	0	0.0088078	0	0.004248854999999999	0	0.956	0	-0.07450000000000001	0	0.76332	0	-0.3097399999999999	0	30	0	0.0	0	0.6	0	0.19999999999999996	0	0.2229764498933913	0	-0.7340569436204852	0	3	0	-15.5	0		1		1	0	0	0.0	0
ARMC9		0	5.5271e-22	0		1	0.975	0		1	1.2468	0		1	0	0		1	0.6	0		1	0.37493155397818817	0		1	6	0		1		1		1		1		1
ARPC1B	PF00400	0	1.063e-06	0	-0.0006740336547115	0	0.876	0	-0.07599999999999996	0	0.86139	0	0.31938875	0	1	0	-7.875	0	0.6	0	0.29999999999999993	0	2.2455151353894234	0	2.1816267208041413	0	10	0	-9.25	0		1		1		1		1
ARSA	PF00884	0	1.511e-10	0	1.0052958666665833e-10	0	1.166	0	0.01633333333333331	0	-0.56045	0	0.12667566666666674	0	16	0	-0.5	0	0.2	0	-0.23333333333333334	0	1.1399105558756826	0	0.5952594387384971	0	13	0	-12.8	0		1		1		1		1
ARSB	PF00884	0	6.1124e-13	0	-4.9959173333341685e-11	0	1.032	0	-0.11766666666666659	0	-0.052327	0	0.6347986666666667	0	19	0	2.5	0	0.2	0	-0.23333333333333334	0	0.10414555055400815	0	-0.44050556658317735	0	27	0	1.1999999999999993	0		1		1		1		1
ARSL	PF00884	0		1		1		1		1		1		1	16	0	-0.5	0	0.6	0	0.16666666666666663	0	-0.5702477199975919	0	-1.1148988371347774	0		1		1		1		1		1		1
ARX	PF00046	0		1		1		1		1		1		1	50	0	17.352941176470587	0	0.7	0	0.044117647058823484	0	-0.8961962790440431	0	0.27193538678256635	0		1		1	3	0	0.4615384615384617	0	0	0	0.0	0
ASAH1	PF02275	1	2.6013e-20	0	0.0	0	1.435	0	0.0	0	-2.8275	0	0.0	0	1	0	0.0	0	0.6	0	0.0	0	1.789587762342296	0	0.0	0	9	0	0.0	0		1		1		1		1
ASL	PF14698	1	2.6098e-13	0	0.0	0	0.937	0	0.0	0	1.3965	0	0.0	0	2	0	0.0	0	0.8	0	0.0	0	1.1523189274246453	0	0.0	0		1		1		1		1		1		1
ASNS	PF00733	1	9.1235e-06	0	0.0	0	0.745	0	0.0	0	2.4057	0	0.0	0	1	0	0.0	0	0.6	0	0.0	0	1.502440776828883	0	0.0	0	5	0	0.0	0		1		1		1		1
ASPA	PF24827	1	4.2807e-05	0	0.0	0	1.098	0	0.0	0	1.2489	0	0.0	0	1	0	0.0	0	0.6	0	0.0	0	-0.42481215507233894	0	0.0	0		1		1		1		1	0	0	0.0	0
ASPH	PF05279	0	2.7445e-21	0	1.3716871e-21	0	1.011	0	-0.17400000000000015	0	-0.087304	0	0.49259800000000004	0	2	0	1.0	0	0.6	0	0.0	0	1.8709946588690458	0	1.4489334026346736	0	31	0	-1.5	0		1		1		1		1
ASPM		0	3.3385e-55	0		1	0.766	0		1	0.80711	0		1	7	0		1	0.7	0		1	-0.5214335044061567	0		1	48	0		1		1		1	0	0		1
ASRGL1		0	6.6492e-05	0		1	1.121	0		1	0.12731	0		1	2	0		1	0.6	0		1	0.8585973449946924	0		1	8	0		1		1		1		1		1
ASS1	PF20979	1	1.4303e-18	0	0.0	0	1.14	0	0.0	0	1.8142	0	0.0	0	0	0	0.0	0	0.7	0	0.0	0	1.5998939838582615	0	0.0	0	13	0	0.0	0		1		1		1		1
ASXL1	PF13919	1	1.5801e-16	0	0.0	0	0.918	0	0.0	0	1.9316	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	-1.0705810742857071	0	0.0	0	2	0	0.0	0	3	0	0.0	0	0	0	0.0	0
ASXL2		0	1.0	0		1	0.239	0		1	2.1146	0		1	2	0		1	0.2	0		1	-0.40782324260413316	0		1	7	0		1	0	0		1	0	0		1
ASXL3		0	1.0	0		1	0.229	0		1	1.2022	0		1	2	0		1	0.2	0		1	-1.6020599913279623	0		1	1	0		1	3	0		1	0	0		1
ATAD3A	PF00004	0	5.6203e-10	0	-0.17032400063433908	0	0.861	0	0.14880000000000004	0	0.72563	0	-0.9127119999999997	0	2	0	-6.0	0	0.2	0	-0.2	0	1.3324586591892027	0	0.6486661292675822	0	2	0	-13.5	0		1		1		1		1
ATF6	PF00170	1	1.6011e-07	0	0.0	0	0.882	0	0.0	0	0.76705	0	0.0	0	9	0	0.0	0	0.2	0	0.0	0	0.4488608456074407	0	0.0	0	27	0	0.0	0		1		1	0	0	0.0	0
ATG5	PF20637	1	0.31691	0	0.0	0	0.739	0	0.0	0	2.2908	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.7903555464143864	0	0.0	0	18	0	0.0	0		1		1		1		1
ATG7	PF16420	1	1.5974e-17	0	0.0	0	0.985	0	0.0	0	1.2812	0	0.0	0	9	0	0.0	0	0.2	0	0.0	0	0.529045170765769	0	0.0	0	30	0	0.0	0		1		1		1		1
ATIC	PF01808	1	4.8854e-17	0	0.0	0	1.044	0	0.0	0	-0.26716	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	2.238048613494268	0	0.0	0		1		1		1		1		1		1
ATL1	PF02263	0	0.35895	0	0.1794749990045	0	0.57	0	-0.16049999999999998	0	3.8464	0	1.5760800000000001	0	10	0	0.0	0	0.6	0	0.19999999999999996	0	1.1931524368520772	0	-0.25678693885448034	0	1	0	-19.0	0		1		1		1		1
ATL3	PF02263	0	1.991e-09	0	-0.17947499900449998	0	0.891	0	0.1605000000000001	0	0.69424	0	-1.57608	0	10	0	0.0	0	0.2	0	-0.2	0	1.7067263145610378	0	0.25678693885448034	0	39	0	19.0	0		1		1		1		1
ATM	PF02259	0	1.4847e-69	0	-0.33333337223000004	0	0.847	0	0.30266666666666664	0	2.5412	0	-3.8561666666666676	0	5	0	-12.666666666666668	0	0.2	0	-2.7755575615628914e-17	0	0.09725730969341992	0	0.041801453603445234	0	36	0	-3.6666666666666643	0	3	0	0.0	0	0	0	0.0	0
ATOH7	PF00010	0	0.00014175	0	-0.49239066875	0	1.758	0	0.86325	0	-1.2184	0	-1.570145	0	15	0	7.125	0	0.7	0	0.21249999999999997	0	-1.1611509092627446	0	-0.5848995612430343	0		1		1		1		1		1		1
ATP1A2	PF13246	0	1.6587e-05	0	-0.4285557839395857	0	0.598	0	0.08271428571428563	0	6.836	0	1.8500000000000005	0	21	0	2.2857142857142847	0	0.7	0	0.08571428571428574	0	1.2648414253291478	0	0.5839468171836419	0	8	0	-22.6	0		1		1		1		1
ATP1A3	PF13246	0	1.0	0	0.5714276290604143	0	0.173	0	-0.34228571428571436	0	9.1351	0	4.1491	0	21	0	2.2857142857142847	0	0.7	0	0.08571428571428574	0	1.5888429186067181	0	0.9079483104612123	0	53	0	22.4	0		1		1		1		1
ATP2A1	PF13246	0	9.5954e-21	0	-0.4285723709395857	0	0.881	0	0.36571428571428566	0	2.9172	0	-2.0688	0	21	0	2.2857142857142847	0	0.7	0	0.08571428571428574	0	1.3944691923474342	0	0.7135745842019283	0	81	0	50.4	0		1		1	0	0	0.0	0
ATP2A2	PF13246	0	1.0	0	0.5714276290604143	0	0.205	0	-0.3102857142857144	0	7.0341	0	2.0481	0	21	0	2.2857142857142847	0	0.7	0	0.08571428571428574	0	1.9138191486255922	0	1.2329245404800864	0	3	0	-27.6	0		1		1		1		1
ATP2C1	PF13246	0	0.99999	0	0.5714176290604143	0	0.402	0	-0.11328571428571432	0	3.7791	0	-1.2068999999999996	0	21	0	2.2857142857142847	0	0.2	0	-0.4142857142857142	0	0.9340437190355253	0	0.25314911089001946	0	8	0	-22.6	0		1		1		1		1
ATP5F1A	PF00006	0	0.28545	0	-0.14250666869946665	0	0.576	0	-0.04400000000000004	0	3.1603	0	0.9234333333333331	0	4	0	0.0	0	0.6	0	0.10000000000000003	0	3.0955183908739596	0	1.1043104038673202	0		1		1		1		1		1		1
ATP5F1D	PF02823	1	2.429e-08	0	0.0	0	1.96	0	0.0	0	-2.6522	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	2.240551744220726	0	0.0	0		1		1		1		1		1		1
ATP5F1E	PF04627	1	0.017126	0	0.0	0	1.654	0	0.0	0	-0.10093	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	2.2671740759344092	0	0.0	0		1		1		1		1		1		1
ATP6V0A2		0	0.0017427	0		1	0.603	0		1	1.9255	0		1	3	0		1	0.2	0		1	0.29247759366778403	0		1	58	0		1		1		1	0	0		1
ATP6V0C	PF00137	1	0.74407	0	0.0	0	0.739	0	0.0	0	2.9069	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	1.0212306584797024	0	0.0	0	23	0	0.0	0		1		1		1		1
ATP6V1B1	PF00006	0	6.0984e-09	0	-0.42795666260106663	0	0.827	0	0.20699999999999996	0	1.0217	0	-1.2151666666666667	0	4	0	0.0	0	0.7	0	0.2	0	1.0719188103638062	0	-0.9192891766428333	0	17	0	-1.5	0		1		1		1		1
ATP6V1B2	PF00006	0	0.99842	0	0.5704633313005334	0	0.457	0	-0.16299999999999998	0	2.5286	0	0.2917333333333332	0	4	0	0.0	0	0.2	0	-0.29999999999999993	0	1.806186759782153	0	-0.18502122722448644	0	20	0	1.5	0		1		1		1		1
ATP6V1E1	PF01991	1	0.0013179	0	0.0	0	0.852	0	0.0	0	2.2463	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	1.8609426026765528	0	0.0	0	11	0	0.0	0	0	0	0.0	0	0	0	0.0	0
ATP7A	PF00122	0		1		1		1		1		1		1	21	0	0.0	0	0.2	0	-0.2	0	-0.07779372256098363	0	0.6160050987052514	0	38	0	12.5	0	3	0	0.0	0	0	0	0.0	0
ATP7B	PF00122	0	1.0828e-35	0	0.0	0	1.063	0	0.0	0	0.83587	0	0.0	0	21	0	0.0	0	0.6	0	0.19999999999999996	0	-1.3098039199714864	0	-0.6160050987052513	0	13	0	-12.5	0		1		1	0	0	0.0	0
ATP8A2	PF13246	0	7.9069e-09	0	-0.4285723630326857	0	0.728	0	0.21271428571428563	0	1.8645	0	-3.1214999999999997	0	13	0	-5.714285714285715	0	0.7	0	0.08571428571428574	0	-1.585026652029182	0	-2.2659212601746876	0		1		1		1		1	0	0	0.0	0
ATP8B1	PF13246	0	1.6702e-09	0	-0.42857236926938574	0	0.62	0	0.10471428571428565	0	3.336	0	-1.65	0	13	0	-5.714285714285715	0	0.6	0	-0.014285714285714235	0	-0.744727494896694	0	-1.4256221030421998	0		1		1		1		1		1		1
ATR	PF02259	0	1.1669e-07	0	-0.33333325554000004	0	0.518	0	-0.02633333333333332	0	7.1459	0	0.7485333333333326	0	43	0	25.333333333333332	0	0.2	0	-2.7755575615628914e-17	0	-0.4775557664936801	0	-0.5330116225836548	0	45	0	5.333333333333336	0		1		1	0	0	0.0	0
ATRX	PF17981	1		1		1		1		1		1		1	30	0	0.0	0	0.2	0	0.0	0	0.4015728456764459	0	0.0	0	15	0	0.0	0	3	0	0.0	0	0	0	0.0	0
ATXN7		0	1.0	0		1	0.257	0		1	-0.90971	0		1	4	0		1	0.2	0		1	-0.5543957967264024	0		1	4	0		1		1		1		1		1
AUH	PF00378	0	2.5649e-07	0	-0.000465971755	0	0.994	0	0.04349999999999998	0	-0.63377	0	-0.6709499999999999	0	13	0	0.0	0	0.2	0	-0.2	0	0.6721902511882526	0	-0.8475837668792908	0	9	0	3.0	0		1		1		1		1
AURKC	PF00069	0	0.0030941	0	-0.391430191855008	0	0.806	0	0.15142857142857147	0	1.2343	0	-1.0195704761904765	0	2	0	-14.375	0	0.8	0	0.46666666666666673	0	-0.6478174818886375	0	-0.7099554426860997	0	11	0	-10.217391304347824	0		1		1		1		1
AUTS2	PF15336	1	1.0	0	0.0	0	0.232	0	0.0	0	1.8752	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	-0.3448615651886179	0	0.0	0	10	0	0.0	0	3	0	0.0	0	0	0	0.0	0
B3GALNT2		0	9.1473e-16	0		1	1.041	0		1	1.2709	0		1	15	0		1	0.2	0		1	-1.5686362358410126	0		1	16	0		1		1		1		1		1
B3GALT6	PF01762	1	1.0328e-14	0	0.0	0	1.987	0	0.0	0	-4.8174	0	0.0	0	15	0	0.0	0	0.2	0	0.0	0	-0.3334820194451191	0	0.0	0	8	0	0.0	0		1		1	0	0	0.0	0
B3GAT3	PF03360	1	0.00079178	0	0.0	0	0.825	0	0.0	0	1.8343	0	0.0	0	2	0	0.0	0	0.2	0	0.0	0	0.5933968423002067	0	0.0	0	18	0	0.0	0		1		1		1		1
B3GLCT	PF02434	1	3.9184e-09	0	0.0	0	1.109	0	0.0	0	-0.095709	0	0.0	0	3	0	0.0	0	0.2	0	0.0	0	0.07591176148277744	0	0.0	0		1		1		1		1		1		1
B4GALT1	PF02709	0	0.019457	0	0.009728499742814999	0	0.739	0	-0.24450000000000005	0	0.89855	0	0.9083600000000001	0	6	0	0.0	0	0.2	0	0.0	0	0.7966437037851165	0	0.7467238231823138	0	27	0	-6.5	0		1		1	0	0	0.0	0
B4GALT7	PF02709	0	5.1437e-10	0	-0.009728499742815	0	1.228	0	0.24449999999999994	0	-0.91817	0	-0.9083600000000001	0	6	0	0.0	0	0.2	0	0.0	0	-0.6968039425795111	0	-0.7467238231823138	0	40	0	6.5	0		1		1	0	0	0.0	0
B9D1		0	0.00010346	0		1	1.023	0		1	0.28279	0		1	2	0		1	0.2	0		1	-1.154901959985743	0		1	6	0		1		1		1	0	0		1
BAG3	PF02179	1	0.92034	0	0.0	0	0.538	0	0.0	0	-0.061263	0	0.0	0	2	0	0.0	0	0.6	0	0.0	0	1.1553664066467044	0	0.0	0	22	0	0.0	0	3	0	0.0	0	0	0	0.0	0
BANF1	PF02961	1	0.98926	0	0.0	0	0.286	0	0.0	0	2.2912	0	0.0	0	1	0	0.0	0	0.2	0	0.0	0	2.863323455043996	0	0.0	0	1	0	0.0	0		1		1		1		1
BAP1	PF01088	0	1.0	0	0.0001100000000000545	0	0.324	0	-0.009999999999999953	0	3.277	0	1.23602	0	16	0	6.5	0	0.2	0	-0.24999999999999994	0	-0.4584207560534191	0	-1.5097616664087723	0	20	0	0.0	0	3	0	0.0	0	0	0	0.0	0
BARD1		0	1.1813e-19	0		1	1.087	0		1	-0.16636	0		1	0	0		1	0.2	0		1	-0.8013429130455774	0		1	2	0		1	3	0		1	0	0		1
BBIP1		0	0.073605	0		1	1.693	0		1	0.2351	0		1	0	0		1	0.6	0		1	-2.6989700043360187	0		1		1		1		1		1		1		1
BBS1	PF14779	1	5.6877e-17	0	0.0	0	1.003	0	0.0	0	0.93053	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	-0.9208187539523752	0	0.0	0	27	0	0.0	0		1		1		1		1
BBS10	PF00118	0	1.219e-05	0	-0.20069174347990398	0	1.418	0	0.4865999999999999	0	0.44532	0	-1.3590680000000002	0	0	0	-10.4	0	0.2	0	-0.15999999999999998	0	-1.214670164989233	0	-0.7722650230249964	0	5	0	-15.2	0		1		1		1		1
BBS12	PF00118	0	0.0035062	0	-0.197197733479904	0	1.419	0	0.48760000000000003	0	1.5921	0	-0.21228800000000003	0	13	0	2.5999999999999996	0	0.6	0	0.24	0	-1.7958800173440752	0	-1.3534748753798387	0	2	0	-18.2	0		1		1		1		1
BBS2	PF23351	1	6.2071e-15	0	0.0	0	0.892	0	0.0	0	1.9805	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	-0.4596705252091263	0	0.0	0	10	0	0.0	0		1		1		1		1
BBS4	PF13414	1	6.813e-12	0	0.0	0	0.953	0	0.0	0	-0.37523	0	0.0	0	14	0	0.0	0	0.2	0	0.0	0	-1.1804560644581312	0	0.0	0	7	0	0.0	0		1		1		1		1
BBS5	PF07289	1	0.00025273	0	0.0	0	0.884	0	0.0	0	1.0111	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	-1.9208187539523751	0	0.0	0	9	0	0.0	0		1		1	0	0	0.0	0
BBS7	PF23360	1	8.5502e-07	0	0.0	0	0.701	0	0.0	0	1.7963	0	0.0	0	0	0	0.0	0	0.6	0	0.0	0	-1.00436480540245	0	0.0	0	46	0	0.0	0		1		1		1		1
BBS9	PF14727	1	6.7214e-22	0	0.0	0	0.959	0	0.0	0	1.1685	0	0.0	0	0	0	0.0	0	0.2	0	0.0	0	0.21245396104027575	0	0.0	0	8	0	0.0	0		1		1		1		1
BCAP31		0		1		1		1		1		1		1	1	0		1	0.2	0		1	2.075550610910658	0		1	11	0		1	3	0		1	0	0		1
