gene	mechanism	mechanism_3class	P_GOF_lr_full	P_DN_lr_full	P_LOF_lr_full	pred_class_lr_full
PLK4	LOF	LOF	0.22317711223381295	0.2077845087790872	0.5690383789870999	LOF
PLOD1	LOF	LOF	0.1866362142251617	0.26486723890456104	0.5484965468702773	LOF
PLOD2	LOF	LOF	0.0786697923471665	0.11115574798237156	0.8101744596704619	LOF
PLOD3	AR					
PLP1	LOF	LOF	5.38236467933237e-05	1.920856039308865e-09	0.9999461744323506	LOF
PLPBP	LOF	LOF	0.12294625333872394	0.3614727475460257	0.5155809991152503	LOF
PLS3	LOF	LOF	0.14230686144293722	0.019466572574486925	0.8382265659825759	LOF
PMM2	AR					
PMS2	AR					
PNKP	AR					
PNLIP	AR					
PNP	AR					
PNPLA2	LOF	LOF	0.2835552328980636	0.10570887270088006	0.6107358944010562	LOF
PNPLA6	LOF	LOF	0.19129439149557	0.11012011128644685	0.6985854972179831	LOF
PNPLA8	LOF	LOF	0.20905183923971643	0.3129573406486901	0.47799082011159355	LOF
PNPO	AR					
PNPT1	AR					
POC1A	LOF	LOF	0.29209169147402353	0.1770335860963111	0.5308747224296654	LOF
POC1B	LOF	LOF	0.25509751233579026	0.29223496200240295	0.4526675256618068	LOF
POGZ	LOF	LOF	0.19612242943345934	0.19204163432509685	0.611835936241444	LOF
POLA1	LOF	LOF	0.2814335203981137	0.05602486447079109	0.6625416151310953	LOF
POLE	LOF	LOF	0.24933903273289512	0.1588928306480837	0.5917681366190211	LOF
POLG	LOF	LOF	0.0652896767083363	0.14410145639180585	0.7906088668998578	LOF
POLH	LOF	LOF	0.028311073213172736	0.007161436075599983	0.9645274907112273	LOF
POLR1A	LOF	LOF	0.48540723604784863	0.39280899119399526	0.12178377275815613	GOF
POLR1C	AR					
POLR1D	LOF	LOF	0.11321439104726888	0.07507265196121794	0.8117129569915131	LOF
POLR3A	AR					
POLR3B	AR					
POMGNT1	AR					
POMGNT2	LOF	LOF	0.15570868794513065	0.18588373852305498	0.6584075735318143	LOF
POMK	LOF	LOF	0.444178946659468	0.20923201850494513	0.34658903483558684	GOF
POMT1	LOF	LOF	0.09496698255643855	0.05643162129821606	0.8486013961453454	LOF
POMT2	LOF	LOF	0.20046679258874833	0.08820437798372403	0.7113288294275275	LOF
POP1	AR					
POR	AR					
PORCN	LOF	LOF	0.21436573848744295	0.04932342844658065	0.7363108330659763	LOF
POU1F1	LOF	LOF	0.4109706682759058	0.17370788018213254	0.41532145154196165	LOF
POU3F3	GOF	GOF	0.5401393532499388	0.4548193240297437	0.005041322720317602	GOF
POU4F1	LOF	LOF	0.47812647224677257	0.2960432736303141	0.22583025412291335	GOF
PPARG	DN	DN	0.4092041059599532	0.35204174629680346	0.23875414774324333	GOF
PPCS	AR					
PPIB	AR					
PPIL1	LOF	LOF	0.16475234781432557	0.21452669100987334	0.6207209611758012	LOF
PPM1D	LOF	LOF	0.5234136343570897	0.13548609194936465	0.3411002736935456	GOF
PPP1R12A	LOF	LOF	0.15464809401065802	0.2165302410960644	0.6288216648932775	LOF
PPP1R13L	LOF	LOF	0.041011257153519456	0.17726100159787397	0.7817277412486066	LOF
PPP1R15B	AR					
PPP1R21	LOF	LOF	0.01316719293978478	0.26602349452580126	0.7208093125344139	LOF
PPP2CA	DN	DN	0.5048186151681215	0.414404207094281	0.08077717773759749	GOF
PPP2R1A	DN	DN	0.5798008853098457	0.39883455758781955	0.021364557102334616	GOF
PPP2R5D	DN	DN	0.3314855178508985	0.20464966242015806	0.4638648197289434	LOF
PPP3CA	GOF	GOF	0.40957422215077405	0.5019216968288551	0.08850408102037088	DN
PPT1	AR					
PQBP1	LOF	LOF	0.02924340761949815	0.0005101269958059743	0.9702464653846958	LOF
PRCD	LOF	LOF	0.007989327769345966	0.011715784259130248	0.9802948879715236	LOF
PRDM12	AR					
PRDM5	LOF	LOF	0.11147990204007935	0.030213061153884033	0.8583070368060367	LOF
PREPL	LOF	LOF	0.006835501125139588	0.012262909560519855	0.9809015893143406	LOF
PRIM1	LOF	LOF	0.2730159484954604	0.34900509579567474	0.37797895570886486	LOF
PRKAR1A	GOF	GOF	0.4936427311271982	0.3967479539730478	0.10960931489975399	GOF
PRKDC	AR					
PRKN	AR					
PRMT7	AR					
PRNP	DN	DN	0.24860245897956293	0.4154785981641428	0.33591894285629426	DN
PROM1	LOF	LOF	0.10966379547095964	0.4799841563620004	0.4103520481670399	DN
PROP1	LOF	LOF	0.08363456352856896	0.2792747107687874	0.6370907257026436	LOF
PRPF31	LOF	LOF	0.38454317381231307	0.4301011820250514	0.18535564416263547	DN
PRPF4	DN	DN	0.29775397105308604	0.4393359314831459	0.26291009746376814	DN
PRPH2	LOF	LOF	0.4526149789100907	0.3225749468209988	0.22481007426891042	GOF
PRPS1	LOF	LOF	0.2493814307795811	0.0011688529567528997	0.749449716263666	LOF
PRR12	LOF	LOF	0.010314263318930547	0.16740551293233927	0.8222802237487302	LOF
PRRT2	LOF	LOF	0.066461790911894	0.327823917927002	0.6057142911611041	LOF
PRSS1	GOF	GOF	0.49964685121997754	0.291545080828186	0.20880806795183648	GOF
PRSS12	LOF	LOF	0.11868286222205088	0.11609505261599642	0.7652220851619528	LOF
PRSS56	LOF	LOF	0.15311595627398278	0.4660073560052676	0.3808766877207496	DN
PRUNE1	LOF	LOF	0.1556456282756749	0.3190215187561917	0.5253328529681334	LOF
PSAP	AR					
PSAT1	AR					
PSEN1	GOF	GOF	0.4070611074250958	0.3049421147068234	0.2879967778680807	GOF
PSEN2	GOF	GOF	0.2684297816151213	0.13583297594404353	0.595737242440835	LOF
PSMB8	AR					
PSMB9	AR					
PSPH	AR					
PSTPIP1	DN	DN	0.12466822919325012	0.4194341131197142	0.4558976576870358	LOF
PTCH1	HI	LOF	0.35394549462141206	0.34577165302154067	0.30028285235704727	GOF
PTCHD1	LOF	LOF	0.008187814331184737	6.320022732079992e-05	0.9917489854414944	LOF
PTDSS1	GOF	GOF	0.29858039722496055	0.2363803704607055	0.46503923231433403	LOF
PTEN	HI	LOF	0.25262347704669663	0.14794099655301654	0.5994355264002867	LOF
PTF1A	LOF	LOF	0.09737155707375857	0.292928076058315	0.6097003668679265	LOF
PTH	LOF	LOF	0.28268040747029516	0.36510675697949313	0.3522128355502116	DN
PTH1R	LOF	LOF	0.20459301804377839	0.31843832300570374	0.4769686589505179	LOF
PTHLH	LOF	LOF	0.011981140545413138	0.01527717880331893	0.9727416806512679	LOF
PTPN11	GOF	GOF	0.2754167868269067	0.5205509329105207	0.20403228026257267	DN
PTPN14	LOF	LOF	0.1559189413537946	0.10599904092006904	0.7380820177261364	LOF
PTPN23	AR					
PTPRQ	LOF	LOF	0.02180825132586419	0.03582888288837426	0.9423628657857616	LOF
PTRH2	AR					
PTS	AR					
PUF60	LOF	LOF	0.25966285493000485	0.44802787745547806	0.2923092676145171	DN
PURA	LOF	LOF	0.1960408548209914	0.3756102584108034	0.42834888676820515	LOF
PUS1	AR					
PUS3	LOF	LOF	0.09295662472385553	0.052383706528045006	0.8546596687480995	LOF
PUS7	AR					
PXDN	LOF	LOF	0.18585069511112007	0.15302888696117312	0.6611204179277068	LOF
PYCR1	AR					
PYCR2	AR					
PYGL	AR					
PYGM	AR					
PYROXD1	LOF	LOF	0.19521146520808666	0.2747657807963502	0.5300227539955631	LOF
QDPR	AR					
QRICH1	LOF	LOF	0.2675651625351361	0.290301222591652	0.4421336148732119	LOF
RAB11B	DN	DN	0.4195351856649297	0.5506343637654109	0.02983045056965946	DN
RAB18	AR					
RAB23	AR					
RAB27A	AR					
RAB28	LOF	LOF	0.14375035554941767	0.16726661765059755	0.6889830267999847	LOF
RAB33B	AR					
RAB39B	LOF	LOF	0.11267056305748965	0.41910250055912124	0.46822693638338914	LOF
RAB3GAP1	LOF	LOF	0.2068154910067902	0.17806761004702668	0.6151168989461832	LOF
RAB3GAP2	LOF	LOF	0.05312588443058761	0.06101452404957644	0.8858595915198358	LOF
RAD21	LOF	LOF	0.2418044856983239	0.2998399458763787	0.4583555684252974	LOF
RAD51	DN	DN	0.44554042388082776	0.43994372982494184	0.11451584629423031	GOF
RAD51C	LOF	LOF	0.03334038749180778	0.00808648774160099	0.9585731247665913	LOF
RAD51D	LOF	LOF	0.004441507383812486	0.0013170378782869725	0.9942414547379006	LOF
RAF1	GOF	GOF	0.5216076804788047	0.4522055006915289	0.026186818829666465	GOF
RAG1	AR					
RAG2	AR					
RAI1	LOF	LOF	0.1382642135165289	0.23980689666946903	0.621928889814002	LOF
RALGAPA1	LOF	LOF	0.3899132103202427	0.16077628042949996	0.4493105092502573	LOF
RAPSN	LOF	LOF	0.20443316112589782	0.3348293615716089	0.46073747730249326	LOF
RARB	LOF	LOF	0.2887445236763917	0.11937349183027904	0.5918819844933294	LOF
RARS1	LOF	LOF	0.07285207458146581	0.41660201970384375	0.5105459057146906	LOF
RARS2	LOF	LOF	0.0625791182552366	0.10761116321493826	0.8298097185298251	LOF
RASA1	HI	LOF	0.27220129709991386	0.444195944092385	0.28360275880770114	DN
RASGRP1	AR					
RASGRP2	AR					
RAX	LOF	LOF	0.22291026414553955	0.5148857886534965	0.26220394720096385	DN
RAX2	LOF	LOF	0.20710521430614948	0.4905644675709838	0.3023303181228667	DN
RB1	LOF	LOF	0.10612479608814337	0.28637476305718695	0.6075004408546697	LOF
RBCK1	LOF	LOF	0.07873056426088422	0.06777407133259161	0.8534953644065243	LOF
RBM10	LOF	LOF	0.0632555327963268	0.0027684524650605407	0.9339760147386126	LOF
RBM28	AR					
RBM8A	LOF	LOF	0.3039053573147092	0.33410157832388865	0.36199306436140205	LOF
RBP3	AR					
RBP4	DN	DN	0.27658772941132026	0.6442104969726395	0.07920177361604012	DN
RCBTB1	LOF	LOF	0.15732529003158313	0.08658356676031743	0.7560911432080994	LOF
RD3	LOF	LOF	0.28153596967013655	0.12102147800561518	0.5974425523242484	LOF
RDH12	LOF	LOF	0.24643840230765143	0.4417824400889689	0.3117791576033796	DN
RDH5	LOF	LOF	0.375870311443414	0.3023347769615772	0.3217949115950087	GOF
RECQL4	AR					
REEP6	LOF	LOF	0.10166390530017246	0.2840800348697493	0.6142560598300782	LOF
RELN	AR					
RERE	LOF	LOF	0.21217642841300488	0.34907473558879	0.438748835998205	LOF
RET	HI	LOF	0.2452359356310014	0.48843622237083006	0.26632784199816867	DN
RETREG1	LOF	LOF	0.019865190035640315	0.02378822524164636	0.9563465847227133	LOF
RFT1	LOF	LOF	0.19659510448555842	0.17060989763406412	0.6327949978803775	LOF
RFWD3	AR					
RFX3	LOF	LOF	0.23002247590850047	0.05460619226797112	0.7153713318235284	LOF
RFX6	LOF	LOF	0.02875607363688988	0.018879775175776315	0.9523641511873338	LOF
RFXANK	AR					
RGS9	LOF	LOF	0.3010080796439094	0.3545189048795568	0.34447301547653375	DN
RGS9BP	LOF	LOF	0.1998322614335355	0.1980188384404799	0.6021489001259845	LOF
RHBDF2	GOF	GOF	0.33484815411024715	0.0822043019750978	0.5829475439146551	LOF
RHO	LOF	LOF	0.42820384744414663	0.3864340942028474	0.18536205835300598	GOF
RIMS2	LOF	LOF	0.24121324571253847	0.21690198363895147	0.5418847706485102	LOF
RIN2	LOF	LOF	0.04586761132651726	0.0393034141034037	0.9148289745700791	LOF
RINT1	LOF	LOF	0.49874542114191733	0.08445017348051832	0.4168044053775643	GOF
RIPK4	LOF	LOF	0.22012014696928406	0.1921117623635705	0.5877680906671455	LOF
RIT1	GOF	GOF	0.48580946526439206	0.4554231946479335	0.058767340087674355	GOF
RLBP1	LOF	LOF	0.34272472171232105	0.406596843742394	0.2506784345452849	DN
RMRP	LOF	LOF	0.0005927161415319494	2.8972742995614906e-05	0.9993783111154725	LOF
RNASEH1	AR					
RNASEH2A	AR					
RNASEH2B	AR					
RNASEH2C	AR					
RNASET2	AR					
RNF13	GOF	GOF	0.39309617958104404	0.2830246908796452	0.32387912953931075	GOF
RNPC3	AR					
RNU4-2	LOF	LOF	0.0005927161415319494	2.8972742995614906e-05	0.9993783111154725	LOF
ROBO3	AR					
ROBO4	LOF	LOF	0.06839229690272568	0.23271505584629648	0.698892647250978	LOF
ROGDI	LOF	LOF	0.007235793297292364	0.009991522041495369	0.9827726846612121	LOF
ROR1	AR					
ROR2	LOF	LOF	0.5994240090507654	0.3762572329064896	0.024318758042744908	GOF
RORA	LOF	LOF	0.36685371375778764	0.45603065927537745	0.1771156269668349	DN
RP1	LOF	LOF	0.10195969749943525	0.362049503310837	0.5359907991897278	LOF
RP1L1	LOF	LOF	0.12427697201830434	0.2683129105995937	0.6074101173821019	LOF
RP2	LOF	LOF	0.1639500641998259	0.07662077468359121	0.7594291611165829	LOF
RPE65	LOF	LOF	0.16022344841022934	0.15806313237046965	0.681713419219301	LOF
RPGR	LOF	LOF	0.3212295080254691	0.02576011597763305	0.6530103759968978	LOF
RPGRIP1	AR					
RPGRIP1L	AR					
RPIA	LOF	LOF	0.20864538778119665	0.3948594117231196	0.39649520049568376	LOF
RPL11	LOF	LOF	0.13691453426904504	0.29837360583474354	0.5647118598962114	LOF
RPS17	HI	LOF	0.0998298733187134	0.43181457925105293	0.46835554743023367	LOF
RPS19	HI	LOF	0.17269713890076066	0.457421153130504	0.3698817079687354	DN
RPS24	HI	LOF	0.057529228161588376	0.24940024456238302	0.6930705272760286	LOF
RPS26	HI	LOF	0.12438236198934048	0.38192389983910163	0.49369373817155787	LOF
RPS6KA3	LOF	LOF	0.11130984650523186	0.03169027131607726	0.8569998821786909	LOF
RRAS	GOF	GOF	0.13515254503951188	0.4136655976342055	0.4511818573262827	LOF
RRAS2	GOF	GOF	0.41646494094551184	0.3593104716544078	0.22422458740008042	GOF
RRM2B	LOF	LOF	0.1832962440803671	0.2470359464155056	0.5696678095041273	LOF
RS1	LOF	LOF	0.20675605664111277	0.07959853898231198	0.7136454043765754	LOF
RSPH1	LOF	LOF	0.22131673684738531	0.21034761891321005	0.5683356442394046	LOF
RSPH3	LOF	LOF	0.03248506567227676	0.042232843782510174	0.925282090545213	LOF
RSPO2	AR					
RSPO4	LOF	LOF	0.2410877520001586	0.1462720262717262	0.6126402217281153	LOF
RSPRY1	LOF	LOF	0.4208841704225933	0.3542737900548815	0.2248420395225252	GOF
RSRC1	LOF	LOF	0.07243109376878373	0.08719866361349102	0.8403702426177253	LOF
RTEL1	LOF	LOF	0.07931607757521086	0.14699065285999993	0.7736932695647892	LOF
RTN4IP1	AR					
RUNX1	LOF	LOF	0.08736275232795765	0.04788363074054745	0.8647536169314949	LOF
RUNX2	LOF	LOF	0.31127985623825344	0.3870323945055399	0.30168774925620667	DN
RXYLT1	LOF	LOF	0.1254800451765079	0.09516624635157203	0.7793537084719201	LOF
RYR1	LOF	LOF	0.3625498174253036	0.3227904196750183	0.31465976289967806	GOF
RYR2	GOF	GOF	0.5624393409614815	0.4192242385387892	0.01833642049972921	GOF
SACS	AR					
SAG	AR					
SALL1	LOF	LOF	0.11271083181699262	0.04921309611363781	0.8380760720693695	LOF
SALL4	LOF	LOF	0.26321959946545637	0.421074166831494	0.3157062337030497	DN
SAMD11	LOF	LOF	0.02319513074898387	0.122843219588601	0.8539616496624151	LOF
SAMD9	GOF	GOF	0.6163145420197107	0.34419868049849445	0.03948677748179491	GOF
SAMHD1	LOF	LOF	0.08833157175380103	0.16499449344705355	0.7466739347991455	LOF
SAR1B	AR					
SARS2	AR					
SASS6	AR					
SATB2	HI	LOF	0.445890584382916	0.39108267823750403	0.16302673737957996	GOF
SBDS	AR					
SBF2	LOF	LOF	0.2764941242231699	0.12087632347672309	0.6026295523001071	LOF
SCAF4	LOF	LOF	0.11153915181000518	0.17024173187862116	0.7182191163113736	LOF
SCAPER	LOF	LOF	0.16112116626572195	0.11805615804941155	0.7208226756848666	LOF
SCARB2	AR					
SCARF2	LOF	LOF	0.016529700293512063	0.027446549885672907	0.9560237498208151	LOF
SCN10A	GOF	GOF	0.43103947818744615	0.38809735762098035	0.18086316419157356	GOF
SCN11A	GOF	GOF	0.44171651154325015	0.34934790997245235	0.2089355784842975	GOF
SCN1A	GOF	GOF	0.3322086080533801	0.47281880206296173	0.1949725898836581	DN
SCN2A	GOF	GOF	0.37935579345442655	0.4298354762686598	0.1908087302769136	DN
SCN3A	GOF	GOF	0.4859990638086049	0.4547052231628026	0.05929571302859251	GOF
SCN4A	GOF	GOF	0.4960657574881812	0.25738240084358666	0.24655184166823216	GOF
SCN5A	LOF	LOF	0.5013905045083349	0.2624715044632275	0.23613799102843747	GOF
SCN8A	DN	DN	0.5431476614017882	0.41444077274217817	0.04241156585603357	GOF
SCN9A	GOF	GOF	0.5408168776835192	0.2685223934467667	0.19066072886971414	GOF
SCO1	AR					
SCO2	LOF	LOF	0.10609637149611928	0.27500868461062505	0.6188949438932556	LOF
SCUBE3	LOF	LOF	0.47968462163988584	0.4404745655222774	0.07984081283783674	GOF
SCYL1	LOF	LOF	0.3533793152558	0.20947090975969468	0.43714977498450536	LOF
SDCCAG8	LOF	LOF	0.01787867547694404	0.007652203624146242	0.9744691208989097	LOF
SDHA	LOF	LOF	0.30436227654650233	0.4393242353757964	0.2563134880777013	DN
SDHB	LOF	LOF	0.07034203138437298	0.2606550710244796	0.6690028975911474	LOF
SDHC	LOF	LOF	0.05289411855810817	0.11470415131004398	0.8324017301318479	LOF
SDHD	LOF	LOF	0.07497313372806698	0.2163325697539352	0.7086942965179978	LOF
SEC23A	AR					
SEC23B	LOF	LOF	0.13186423781776727	0.11329403805958249	0.7548417241226503	LOF
SEC24D	AR					
SECISBP2	LOF	LOF	0.07685643085750764	0.08425402378616825	0.8388895453563241	LOF
SELENOI	LOF	LOF	0.17166102524664173	0.27497079551749287	0.5533681792358653	LOF
SELENON	LOF	LOF	0.009376464687213724	0.011029078460640562	0.9795944568521457	LOF
SEMA3A	LOF	LOF	0.1650293663355404	0.0623093807018448	0.7726612529626148	LOF
SEPSECS	AR					
SERAC1	LOF	LOF	0.08925067558815435	0.03667333410317227	0.8740759903086734	LOF
SERPINA1	AR					
SERPINB6	LOF	LOF	0.032141054421219055	0.05672571749020672	0.9111332280885741	LOF
SERPINH1	AR					
SET	LOF	LOF	0.1326695722170654	0.48504523290121976	0.3822851948817148	DN
SETBP1	GOF	GOF	0.007758975173698883	0.0015670763703837765	0.9906739484559174	LOF
SETD1A	HI	LOF	0.18013434725135696	0.11571576077224711	0.7041498919763959	LOF
SETD1B	LOF	LOF	0.17564285773176042	0.13642079345706762	0.6879363488111719	LOF
SETD2	LOF	LOF	0.3989341401537179	0.2437724939578923	0.35729336588838984	GOF
SETD5	LOF	LOF	0.22681558274618288	0.13438799028548998	0.6387964269683272	LOF
SF3B4	LOF	LOF	0.22331870097906506	0.45831215302735145	0.3183691459935836	DN
SFTPC	GOF	GOF	0.3536335308396586	0.30353341025407055	0.3428330589062708	GOF
SGPL1	AR					
SGSH	AR					
SH2D1A	LOF	LOF	0.21695693559984638	0.040284582109453515	0.7427584822907001	LOF
SH3PXD2B	LOF	LOF	0.07286833928280297	0.06836800523142049	0.8587636554857766	LOF
SHANK1	LOF	LOF	0.008473050890764628	0.11140608063464903	0.8801208684745865	LOF
SHANK2	LOF	LOF	0.24621977832736536	0.33151499948731966	0.422265222185315	LOF
SHANK3	HI	LOF	0.24038868995459067	0.3789769179050567	0.38063439214035266	LOF
SHH	DN	DN	0.17714455607016175	0.39469101575119403	0.4281644281786442	LOF
SHOC2	GOF	GOF	0.5896536572411945	0.3660539017788253	0.04429244097998024	GOF
SHOX	LOF	LOF	0.6006337679375866	0.005424809002530384	0.39394142305988294	GOF
SHROOM3	LOF	LOF	0.15472717055772492	0.2107842948639408	0.6344885345783342	LOF
SI	AR					
SIGMAR1	AR					
SIK1	GOF	GOF	0.218934108711576	0.08013634453416375	0.7009295467542603	LOF
SIL1	LOF	LOF	0.25124206770301016	0.19305415893035305	0.5557037733666368	LOF
SIM1	LOF	LOF	0.36637300642194703	0.01640449813582086	0.6172224954422322	LOF
SIN3A	HI	LOF	0.3245130926568935	0.29991175054633196	0.37557515679677445	LOF
SIX1	LOF	LOF	0.5924684392001497	0.0503880514863238	0.35714350931352645	GOF
SIX3	LOF	LOF	0.3588523201236843	0.12682646108273435	0.5143212187935813	LOF
SIX6	LOF	LOF	0.7697870830542872	0.16078459557547184	0.06942832137024099	GOF
SKIC2	LOF	LOF	0.005939532449785946	0.0012591416148425173	0.9928013259353714	LOF
SKIC3	LOF	LOF	0.006749662795176889	0.00034687317272936123	0.9929034640320937	LOF
SLC10A7	LOF	LOF	0.3197577333525997	0.07522565374739848	0.6050166129000019	LOF
SLC12A1	AR					
SLC12A5	AR					
SLC12A6	LOF	LOF	0.42020454784824174	0.36800612504173735	0.2117893271100209	GOF
SLC13A5	LOF	LOF	0.3277017950898362	0.337954116084687	0.3343440888254767	DN
SLC16A2	LOF	LOF	0.21316546429170607	0.0007294295278134403	0.7861051061804805	LOF
SLC17A5	LOF	LOF	0.1778105392586069	0.18432350414687582	0.6378659565945173	LOF
SLC19A3	LOF	LOF	0.30253324861730096	0.21132805005367478	0.48613870132902426	LOF
SLC1A1	AR					
SLC22A5	LOF	LOF	0.34688279946198064	0.2673625269567359	0.38575467358128357	LOF
SLC24A4	LOF	LOF	0.3319664300779281	0.2866473846897325	0.3813861852323394	LOF
SLC24A5	LOF	LOF	0.4601154042092725	0.136433420586097	0.40345117520463053	GOF
SLC25A1	LOF	LOF	0.275900815944019	0.578403865471179	0.14569531858480203	DN
SLC25A13	LOF	LOF	0.328278164550324	0.523198193663508	0.14852364178616817	DN
SLC25A15	LOF	LOF	0.32103179158451833	0.4528258328045981	0.22614237561088357	DN
SLC25A20	LOF	LOF	0.34406460596520616	0.46906057875409257	0.1868748152807012	DN
SLC25A26	LOF	LOF	0.36605458880009256	0.4013346247438387	0.2326107864560687	DN
SLC25A38	LOF	LOF	0.21486160807348786	0.4360034627171502	0.34913492920936195	DN
SLC25A42	LOF	LOF	0.2630931295670157	0.27051691744988415	0.4663899529831001	LOF
SLC25A46	LOF	LOF	0.5372406574050873	0.0743526669133649	0.3884066756815477	GOF
SLC26A2	LOF	LOF	0.3950095067342214	0.4073476276503181	0.19764286561546054	DN
SLC27A4	LOF	LOF	0.17584900344607596	0.20364654827735976	0.6205044482765643	LOF
SLC2A1	LOF	LOF	0.35045578530459853	0.48390176563874	0.16564244905666148	DN
SLC2A10	LOF	LOF	0.31824252813648835	0.09895454959914843	0.5828029222643631	LOF
SLC2A2	LOF	LOF	0.37121583750529247	0.3092637770199848	0.31952038547472283	GOF
SLC33A1	LOF	LOF	0.35483468285109626	0.376279370658999	0.2688859464899047	DN
SLC35A1	AR					
SLC35A2	LOF	LOF	0.14779808618350487	0.016437850022886426	0.8357640637936088	LOF
SLC35C1	LOF	LOF	0.23971484140882426	0.1866716406920495	0.5736135178991263	LOF
SLC35D1	LOF	LOF	0.12232343934078489	0.1412749940920238	0.7364015665671914	LOF
SLC37A4	LOF	LOF	0.18859849433553075	0.18027951900306535	0.6311219866614038	LOF
SLC38A3	LOF	LOF	0.2801063753608631	0.5357994268600152	0.18409419777912153	DN
SLC38A8	LOF	LOF	0.08424543923678901	0.23840203258480724	0.6773525281784036	LOF
SLC39A14	LOF	LOF	0.3328004756940049	0.49504604846533423	0.17215347584066099	DN
SLC39A4	LOF	LOF	0.22364769056090872	0.3687213037828515	0.40763100565623983	LOF
SLC39A8	LOF	LOF	0.4469153366595376	0.3809729553127902	0.1721117080276723	GOF
SLC40A1	LOF	LOF	0.24834718917338675	0.42465021804995007	0.32700259277666316	DN
SLC45A2	LOF	LOF	0.308650343432901	0.21707248231811116	0.4742771742489878	LOF
SLC46A1	LOF	LOF	0.26347035450000234	0.3203928876533358	0.4161367578466619	LOF
SLC4A11	LOF	LOF	0.25526248429623666	0.4116192181605788	0.3331182975431845	DN
SLC4A4	AR					
SLC52A2	LOF	LOF	0.15349457609502307	0.17154233413660908	0.6749630897683679	LOF
SLC52A3	LOF	LOF	0.1921968497351198	0.21236377523743435	0.5954393750274457	LOF
SLC5A5	LOF	LOF	0.3309860510513697	0.3134157018528703	0.35559824709576	LOF
SLC6A1	LOF	LOF	0.31611960749173834	0.19657842241147253	0.487301970096789	LOF
SLC6A19	LOF	LOF	0.21982445993609165	0.29171587339665694	0.48845966666725127	LOF
SLC6A3	LOF	LOF	0.40194160587638855	0.34861518288006427	0.2494432112435471	GOF
SLC6A5	LOF	LOF	0.33954731527604143	0.25990210413432574	0.4005505805896328	LOF
SLC6A8	LOF	LOF	0.21883622598249697	0.00018072949963317852	0.7809830445178698	LOF
SLC6A9	LOF	LOF	0.06628894928735603	0.05970792465024302	0.874003126062401	LOF
SLC9A1	AR					
SLC9A6	LOF	LOF	0.07535049558745155	0.0008769808687084537	0.9237725235438401	LOF
SLCO2A1	AR					
SLITRK6	LOF	LOF	0.3063791337887948	0.30173558758124025	0.39188527862996503	LOF
SLURP1	AR					
SLX4	LOF	LOF	0.06334056519293595	0.10346483094723939	0.8331946038598247	LOF
SMAD3	HI	LOF	0.3848273254650235	0.2767494814786705	0.338423193056306	GOF
SMAD4	HI	LOF	0.35302058520127044	0.33397246672758757	0.3130069480711421	GOF
SMAD9	GOF	GOF	0.42511697112092184	0.1910131106240581	0.38386991825502015	GOF
SMARCA4	LOF	LOF	0.5201600089468642	0.30740123071132996	0.17243876034180583	GOF
SMARCAL1	LOF	LOF	0.2890539873735485	0.24716441046810692	0.46378160215834463	LOF
SMARCB1	HI	LOF	0.3257426904308262	0.2389433782596705	0.43531393130950324	LOF
SMARCC2	LOF	LOF	0.41545586236346177	0.45930049197573003	0.12524364566080837	DN
SMARCE1	LOF	LOF	0.4075117374843944	0.40087913512417084	0.19160912739143487	GOF
SMC1A	LOF	LOF	0.0791038653097093	0.06353697904793534	0.8573591556423554	LOF
SMCHD1	GOF	GOF	0.4009297781972682	0.4332701686956261	0.16580005310710563	DN
SMG8	LOF	LOF	0.17733240142388978	0.313761217881052	0.5089063806950583	LOF
SMO	AR					
SMOC1	LOF	LOF	0.22991451406745017	0.13595910194895622	0.6341263839835936	LOF
SMOC2	LOF	LOF	0.0031752010153629335	0.006242330676052211	0.9905824683085849	LOF
SMPD1	AR					
SMPD4	LOF	LOF	0.09600918841339773	0.09177939386555924	0.812211417721043	LOF
SMS	LOF	LOF	0.030997391486894628	0.03303880496763051	0.9359638035454748	LOF
SNAI2	LOF	LOF	0.02707730488765091	0.020083969326504875	0.9528387257858442	LOF
SNAP25	LOF	LOF	0.4488664391418418	0.4938591799885933	0.0572743808695649	DN
SNAP29	LOF	LOF	0.03866382768189903	0.10699553664550816	0.8543406356725928	LOF
SNCA	GOF	GOF	0.3115870355358252	0.5697736995931248	0.11863926487105	DN
SNORD118	LOF	LOF	0.0005927161415319494	2.8972742995614906e-05	0.9993783111154725	LOF
SNRPB	LOF	LOF	0.1551708555455844	0.22611767397564114	0.6187114704787745	LOF
SNRPN	LOF	LOF	0.7993111030059438	0.1146454088503188	0.08604348814373741	GOF
SNUPN	LOF	LOF	0.1399690374605889	0.06322919811756023	0.7968017644218509	LOF
SNX10	AR					
SNX14	LOF	LOF	0.27870781853927845	0.1498176605656466	0.5714745208950749	LOF
SON	LOF	LOF	0.08391234463048504	0.29992300298121694	0.6161646523882981	LOF
SOS1	GOF	GOF	0.5580327043799876	0.3152228228917352	0.1267444727282773	GOF
SOX10	HI	LOF	0.16093308972477677	0.49098522358438945	0.34808168669083384	DN
SOX11	HI	LOF	0.12879010255823548	0.16679791049285358	0.7044119869489109	LOF
SOX2	HI	LOF	0.28526855943906165	0.3764363628621953	0.33829507769874295	DN
SOX3	LOF	LOF	0.0006127835719190513	6.110102447406596e-08	0.9993871553270566	LOF
